customer_id,first_name,last_name,email,signup_date,age,gender,city,country
C100674,Taylor,Martinez,user674@example.com,2025-05-07,45,Male,Atlanta,United Kingdom
C100675,Robin,Johnson,user675@example.com,2024-11-19,48,Female,Boston,United States
C100676,Morgan,Smith,user676@example.com,2023-10-29,20,Male,Chicago,Australia
C100677,Sam,Davis,user677@example.com,2025-01-14,54,Male,Chicago,United Kingdom
C100678,Casey,Johnson,user678@example.com,2024-11-08,25,Female,Miami,Australia
C100679,Pat,Johnson,user679@example.com,2025-09-04,56,Male,Boston,Canada
C100680,Jordan,Thomas,user680@example.com,2024-02-28,24,Male,Los Angeles,United States
C100681,Riley,Garcia,user681@example.com,2022-11-28,52,Female,Los Angeles,Canada
C100682,Chris,Garcia,user682@example.com,2024-10-14,33,Female,Boston,Canada
C100683,Casey,Davis,user683@example.com,2025-09-28,31,Female,Dallas,United States
C100684,Morgan,Smith,user684@example.com,2023-01-25,61,Male,Atlanta,Canada
C100685,Avery,Lopez,user685@example.com,2023-03-06,39,Female,Seattle,United States
C100686,Casey,Lee,user686@example.com,2025-01-20,43,Male,Houston,Australia
C100687,Morgan,Brown,user687@example.com,2024-04-20,62,Female,Miami,Canada
C100688,Jordan,Wilson,user688@example.com,2023-03-25,53,Female,New York,United States
C100689,Sam,Brown,user689@example.com,2022-11-25,44,Female,Los Angeles,United Kingdom
C100690,Morgan,Anderson,user690@example.com,2023-01-06,48,Female,Boston,Canada
C100691,Jordan,Taylor,user691@example.com,2023-06-21,58,Male,Seattle,Australia
C100692,Jordan,Garcia,user692@example.com,2023-02-17,50,Female,Boston,United States
C100693,Sam,Davis,user693@example.com,2023-02-19,62,Female,Houston,Canada
C100694,Taylor,Brown,user694@example.com,2023-06-16,42,Male,Seattle,Canada
C100695,Casey,Smith,user695@example.com,2023-02-19,63,Female,Los Angeles,Canada
C100696,Robin,Wilson,user696@example.com,2022-12-04,57,Male,Chicago,Australia
C100697,Alex,Brown,user697@example.com,2024-07-15,39,Female,Boston,United States
C100698,Alex,Wilson,user698@example.com,2024-11-17,42,Female,New York,United Kingdom
C100699,Robin,Martinez,user699@example.com,2024-06-17,64,Female,Los Angeles,United Kingdom
C100700,Avery,Smith,user700@example.com,2023-12-30,35,Male,San Francisco,United Kingdom
C100701,Chris,Taylor,user701@example.com,2024-07-05,61,Female,New York,United States
C100702,Lee,Lee,user702@example.com,2024-09-22,27,Female,Dallas,United Kingdom
C100703,Chris,Thomas,user703@example.com,2023-09-11,40,Female,Atlanta,Australia
C100704,Lee,Johnson,user704@example.com,2025-03-26,20,Male,Los Angeles,United States
C100705,Robin,Wilson,user705@example.com,2024-08-23,27,Male,Chicago,Canada
C100706,Alex,Taylor,user706@example.com,2023-08-04,48,Female,Los Angeles,Australia
C100707,Pat,Smith,user707@example.com,2024-07-16,51,Male,Houston,Canada
C100708,Alex,Wilson,user708@example.com,2024-03-30,57,Female,Seattle,United Kingdom
C100709,Chris,Wilson,user709@example.com,2025-02-20,24,Female,Boston,Australia
C100710,Riley,Lopez,user710@example.com,2023-10-16,41,Female,Seattle,United States
C100711,Robin,Lopez,user711@example.com,2025-01-31,53,Female,Seattle,Australia
C100712,Avery,Thomas,user712@example.com,2024-11-28,20,Female,Los Angeles,Canada
C100713,Chris,Taylor,user713@example.com,2025-04-17,45,Male,Houston,United States
C100714,Pat,Smith,user714@example.com,2023-07-01,62,Male,Boston,Australia
C100715,Casey,Thomas,user715@example.com,2024-04-26,29,Male,Boston,Australia
C100716,Lee,Lopez,user716@example.com,2025-09-29,49,Male,Seattle,Australia
C100717,Alex,Anderson,user717@example.com,2023-06-17,37,Female,Dallas,Australia
C100718,Avery,Lee,user718@example.com,2024-05-01,36,Female,Atlanta,United States
C100719,Sam,Thomas,user719@example.com,2025-05-08,45,Female,Houston,Canada
C100720,Riley,Davis,user720@example.com,2022-11-06,27,Female,Dallas,Australia
C100721,Jordan,Thomas,user721@example.com,2024-02-11,59,Other,Miami,United States
C100722,Pat,Smith,user722@example.com,2023-01-14,31,Female,Miami,Canada
C100723,Chris,Smith,user723@example.com,2022-11-04,46,Female,New York,Australia
C100724,Lee,Anderson,user724@example.com,2024-08-07,27,Female,Seattle,Canada
C100725,Sam,Garcia,user725@example.com,2023-02-26,44,Male,Boston,Canada
C100726,Avery,Garcia,user726@example.com,2025-03-30,23,Male,Los Angeles,United States
C100727,Cameron,Lopez,user727@example.com,2024-03-18,52,Male,Boston,Canada
C100728,Morgan,Davis,user728@example.com,2025-06-04,20,Female,Boston,United States
C100729,Taylor,Lopez,user729@example.com,2024-05-27,38,Female,Chicago,Australia
C100730,Alex,Martinez,user730@example.com,2023-05-13,50,Male,Boston,Canada
C100731,Drew,Martinez,user731@example.com,2025-02-24,35,Male,New York,Canada
C100732,Taylor,Johnson,user732@example.com,2024-10-15,33,Female,Dallas,United Kingdom
C100733,Pat,Martinez,user733@example.com,2025-09-15,24,Male,Miami,Australia
C100734,Morgan,Garcia,user734@example.com,2023-04-22,60,Male,Boston,Australia
C100735,Cameron,Lee,user735@example.com,2023-09-22,45,Female,Boston,United Kingdom
C100736,Morgan,Martinez,user736@example.com,2025-02-13,47,Male,Chicago,United Kingdom
C100737,Avery,Lopez,user737@example.com,2024-10-24,21,Male,Houston,United States
C100738,Morgan,Wilson,user738@example.com,2023-06-13,25,Female,Los Angeles,United States
C100739,Jordan,Smith,user739@example.com,2024-04-15,28,Female,Houston,Canada
C100740,Pat,Lee,user740@example.com,2023-02-21,52,Female,Los Angeles,Canada
C100741,Drew,Lee,user741@example.com,2023-03-20,60,Male,Atlanta,Canada
C100742,Casey,Thomas,user742@example.com,2024-05-12,44,Male,Boston,Canada
C100743,Taylor,Lopez,user743@example.com,2022-11-01,32,Male,Chicago,United States
C100744,Drew,Smith,user744@example.com,2023-01-29,28,Female,San Francisco,Australia
C100745,Casey,Garcia,user745@example.com,2024-08-15,32,Female,Seattle,Canada
C100746,Sam,Lee,user746@example.com,2023-09-16,50,Male,Miami,Australia
C100747,Cameron,Johnson,user747@example.com,2023-03-19,60,Female,Dallas,Canada
C100748,Jamie,Lopez,user748@example.com,2025-02-22,30,Male,Miami,United Kingdom
C100749,Riley,Lee,user749@example.com,2023-07-17,23,Male,Dallas,Canada
C100750,Riley,Davis,user750@example.com,2025-04-20,53,Male,Atlanta,Canada
C100751,Casey,Taylor,user751@example.com,2024-09-20,57,Male,Houston,Canada
C100752,Jamie,Thomas,user752@example.com,2022-11-10,23,Female,New York,United States
C100753,Avery,Smith,user753@example.com,2023-07-19,57,Female,Boston,United Kingdom
C100754,Drew,Martinez,user754@example.com,2023-04-21,38,Male,San Francisco,Canada
C100755,Jamie,Lee,user755@example.com,2025-04-16,25,Female,Dallas,Canada
C100756,Alex,Lopez,user756@example.com,2022-11-13,53,Male,Seattle,Australia
C100757,Sam,Martinez,user757@example.com,2023-09-17,37,Female,Dallas,United Kingdom
C100758,Pat,Taylor,user758@example.com,2023-09-25,32,Female,New York,Canada
C100759,Jamie,Johnson,user759@example.com,2024-12-24,60,Male,Miami,Australia
C100760,Chris,Martinez,user760@example.com,2024-12-16,42,Female,Chicago,Australia
C100761,Robin,Davis,user761@example.com,2025-04-29,38,Male,Miami,United States
C100762,Avery,Garcia,user762@example.com,2023-09-14,64,Male,Atlanta,Australia
C100763,Riley,Lee,user763@example.com,2023-06-24,30,Male,Chicago,Canada
C100764,Chris,Brown,user764@example.com,2023-09-30,20,Female,Miami,United States
C100765,Sam,Brown,user765@example.com,2023-11-11,43,Female,Seattle,United States
C100766,Jamie,Martinez,user766@example.com,2024-06-10,26,Male,Miami,Canada
C100767,Taylor,Anderson,user767@example.com,2024-03-27,44,Female,Seattle,United Kingdom
C100768,Riley,Smith,user768@example.com,2025-05-06,40,Female,Seattle,Australia
C100769,Alex,Thomas,user769@example.com,2025-03-22,34,Female,Chicago,United States
C100770,Lee,Brown,user770@example.com,2023-07-28,20,Female,Houston,United Kingdom
C100771,Alex,Anderson,user771@example.com,2025-01-06,31,Female,Los Angeles,Canada
C100772,Robin,Brown,user772@example.com,2024-10-25,26,Male,Boston,Australia
C100773,Morgan,Anderson,user773@example.com,2022-11-05,34,Male,Dallas,Australia
C100774,Lee,Smith,user774@example.com,2025-02-28,40,Other,Los Angeles,United States
C100775,Jordan,Wilson,user775@example.com,2023-01-17,38,Male,New York,Australia
C100776,Jamie,Brown,user776@example.com,2024-05-27,48,Other,Houston,Australia
C100777,Sam,Davis,user777@example.com,2023-03-12,44,Female,Los Angeles,Australia
C100778,Riley,Taylor,user778@example.com,2024-06-23,52,Male,Chicago,Australia
C100779,Jordan,Lee,user779@example.com,2025-10-01,51,Male,New York,Canada
C100780,Sam,Anderson,user780@example.com,2023-01-28,54,Male,San Francisco,United Kingdom
C100781,Robin,Taylor,user781@example.com,2023-12-07,63,Female,Houston,Canada
C100782,Casey,Lee,user782@example.com,2023-08-23,57,Male,Los Angeles,Canada
C100783,Jamie,Lopez,user783@example.com,2024-07-08,45,Male,New York,United States
C100784,Pat,Lopez,user784@example.com,2025-01-08,30,Male,San Francisco,Australia
C100785,Pat,Thomas,user785@example.com,2023-12-27,54,Male,Miami,Canada
C100786,Jamie,Taylor,user786@example.com,2025-09-12,27,Female,New York,Australia
C100787,Lee,Smith,user787@example.com,2024-05-28,33,Male,Chicago,Canada
C100788,Morgan,Anderson,user788@example.com,2023-03-23,29,Female,Miami,Canada
C100789,Morgan,Johnson,user789@example.com,2025-07-20,21,Male,Chicago,United States
C100790,Lee,Lopez,user790@example.com,2024-08-26,28,Male,Los Angeles,United Kingdom
C100791,Drew,Smith,user791@example.com,2023-03-25,22,Male,Boston,United Kingdom
C100792,Cameron,Taylor,user792@example.com,2025-08-03,40,Male,Los Angeles,Canada
C100793,Pat,Lopez,user793@example.com,2024-03-17,45,Other,Miami,United States
C100794,Taylor,Lopez,user794@example.com,2025-01-29,27,Female,Seattle,Australia
C100795,Lee,Johnson,user795@example.com,2023-02-12,21,Male,Los Angeles,Australia
C100796,Riley,Brown,user796@example.com,2025-09-28,25,Female,Miami,Canada
C100797,Pat,Martinez,user797@example.com,2023-05-17,47,Male,New York,United Kingdom
C100798,Taylor,Taylor,user798@example.com,2024-06-01,48,Male,Atlanta,United States
C100799,Robin,Thomas,user799@example.com,2023-11-26,45,Other,Los Angeles,United Kingdom
C100800,Jordan,Wilson,user800@example.com,2024-05-07,44,Female,New York,Australia
C100801,Taylor,Lopez,user801@example.com,2025-09-04,31,Other,Chicago,United Kingdom
C100802,Jordan,Taylor,user802@example.com,2024-02-21,24,Male,Houston,Australia
C100803,Cameron,Lopez,user803@example.com,2025-05-11,53,Female,Boston,United States
C100804,Sam,Davis,user804@example.com,2023-12-25,56,Male,Chicago,United States
C100805,Avery,Wilson,user805@example.com,2023-04-06,34,Male,Chicago,Canada
C100806,Chris,Johnson,user806@example.com,2024-05-03,63,Female,Miami,Canada
C100807,Sam,Lee,user807@example.com,2025-08-17,55,Male,Seattle,United Kingdom
C100808,Pat,Anderson,user808@example.com,2025-07-24,34,Female,Dallas,United States
C100809,Jordan,Lopez,user809@example.com,2025-06-08,62,Female,Atlanta,United States
C100810,Pat,Martinez,user810@example.com,2023-08-16,42,Male,Seattle,Canada
C100811,Cameron,Anderson,user811@example.com,2023-05-15,25,Female,Miami,Australia
C100812,Lee,Wilson,user812@example.com,2024-06-20,63,Female,Boston,United Kingdom
C100813,Jamie,Anderson,user813@example.com,2024-03-31,62,Male,Atlanta,United Kingdom
C100814,Riley,Brown,user814@example.com,2025-03-14,64,Female,Atlanta,Canada
C100815,Alex,Lopez,user815@example.com,2025-01-14,40,Female,Miami,United States
C100816,Pat,Anderson,user816@example.com,2025-01-23,42,Male,San Francisco,Canada
C100817,Riley,Lee,user817@example.com,2023-06-16,62,Female,Chicago,Canada
C100818,Lee,Lee,user818@example.com,2023-06-04,35,Other,Houston,Canada
C100819,Taylor,Lopez,user819@example.com,2025-06-05,34,Male,San Francisco,Canada
C100820,Lee,Garcia,user820@example.com,2022-11-15,44,Female,Miami,Australia
C100821,Robin,Lee,user821@example.com,2022-12-17,55,Male,San Francisco,Australia
C100822,Sam,Anderson,user822@example.com,2023-09-20,30,Female,Houston,United States
C100823,Drew,Thomas,user823@example.com,2025-02-21,34,Female,Miami,Canada
C100824,Taylor,Smith,user824@example.com,2023-03-10,23,Male,Miami,Australia
C100825,Alex,Lee,user825@example.com,2023-02-03,40,Male,Atlanta,United States
C100826,Jordan,Taylor,user826@example.com,2024-07-19,32,Female,San Francisco,Canada
C100827,Jamie,Wilson,user827@example.com,2024-11-24,41,Male,New York,United Kingdom
C100828,Riley,Garcia,user828@example.com,2025-01-02,38,Female,Los Angeles,Australia
C100829,Jamie,Taylor,user829@example.com,2023-01-08,53,Male,Miami,United States
C100830,Chris,Anderson,user830@example.com,2022-11-11,33,Female,San Francisco,United Kingdom
C100831,Cameron,Johnson,user831@example.com,2025-03-21,23,Female,Dallas,Canada
C100832,Lee,Davis,user832@example.com,2024-05-03,46,Female,Boston,Canada
C100833,Pat,Johnson,user833@example.com,2024-10-12,48,Male,Dallas,Canada
C100834,Jordan,Brown,user834@example.com,2022-11-23,47,Female,San Francisco,Australia
C100835,Chris,Taylor,user835@example.com,2025-01-23,54,Female,Chicago,United States
C100836,Lee,Davis,user836@example.com,2023-10-12,27,Male,Chicago,United Kingdom
C100837,Casey,Brown,user837@example.com,2023-08-29,35,Male,San Francisco,United States
C100838,Pat,Davis,user838@example.com,2023-10-29,61,Male,Atlanta,Australia
C100839,Taylor,Davis,user839@example.com,2023-12-01,55,Female,Atlanta,United States
C100840,Sam,Smith,user840@example.com,2023-06-06,49,Female,Miami,Australia
C100841,Avery,Martinez,user841@example.com,2023-03-21,37,Male,Houston,Canada
C100842,Riley,Wilson,user842@example.com,2025-06-15,21,Female,Los Angeles,United Kingdom
C100843,Drew,Johnson,user843@example.com,2025-07-12,32,Male,Miami,Canada
C100844,Robin,Lee,user844@example.com,2025-07-20,23,Male,Dallas,United States
C100845,Alex,Anderson,user845@example.com,2025-02-05,45,Other,Los Angeles,Canada
C100846,Alex,Garcia,user846@example.com,2024-09-13,44,Female,Dallas,United Kingdom
C100847,Drew,Wilson,user847@example.com,2025-07-31,49,Female,Atlanta,Canada
C100848,Taylor,Brown,user848@example.com,2023-10-22,30,Male,San Francisco,United Kingdom
C100849,Morgan,Smith,user849@example.com,2025-08-04,26,Female,Houston,United Kingdom
C100850,Alex,Brown,user850@example.com,2025-04-06,50,Female,Dallas,Canada
C100851,Riley,Martinez,user851@example.com,2023-03-07,63,Male,Atlanta,Australia
C100852,Taylor,Garcia,user852@example.com,2025-08-05,29,Female,Houston,United States
C100853,Jordan,Smith,user853@example.com,2024-06-26,58,Female,Miami,Australia
C100854,Alex,Brown,user854@example.com,2025-08-10,32,Female,San Francisco,Australia
C100855,Jamie,Martinez,user855@example.com,2022-12-21,50,Male,Boston,Canada
C100856,Taylor,Anderson,user856@example.com,2025-09-18,26,Female,Chicago,United States
C100857,Riley,Anderson,user857@example.com,2024-12-18,61,Female,Seattle,United States
C100858,Drew,Brown,user858@example.com,2025-01-22,61,Male,Houston,Australia
C100859,Avery,Wilson,user859@example.com,2023-12-25,55,Female,Boston,Canada
C100860,Jamie,Garcia,user860@example.com,2025-07-10,39,Female,Boston,United States
C100861,Pat,Lopez,user861@example.com,2025-02-02,23,Male,Houston,Australia
C100862,Pat,Wilson,user862@example.com,2025-08-21,26,Male,Boston,United States
C100863,Alex,Anderson,user863@example.com,2024-05-20,20,Female,Dallas,Canada
C100864,Jamie,Garcia,user864@example.com,2023-11-06,63,Female,Boston,Canada
C100865,Sam,Martinez,user865@example.com,2025-05-24,64,Female,Atlanta,Canada
C100866,Lee,Smith,user866@example.com,2024-08-22,61,Male,Los Angeles,United States
C100867,Pat,Thomas,user867@example.com,2025-06-26,32,Other,Dallas,United Kingdom
C100868,Sam,Taylor,user868@example.com,2023-05-21,41,Male,Boston,United States
C100869,Jordan,Davis,user869@example.com,2023-09-09,40,Male,Miami,United Kingdom
C100870,Taylor,Brown,user870@example.com,2023-02-25,41,Female,Chicago,Canada
C100871,Lee,Thomas,user871@example.com,2025-05-25,47,Male,San Francisco,Australia
C100872,Chris,Johnson,user872@example.com,2024-05-28,28,Male,Boston,United Kingdom
C100873,Cameron,Garcia,user873@example.com,2023-07-02,45,Male,New York,Canada
C100874,Riley,Taylor,user874@example.com,2024-04-20,28,Male,Chicago,Canada
C100875,Robin,Lee,user875@example.com,2023-01-14,34,Male,Miami,United Kingdom
C100876,Cameron,Martinez,user876@example.com,2023-11-21,29,Other,Atlanta,Australia
C100877,Cameron,Lopez,user877@example.com,2024-02-18,43,Male,Boston,Canada
C100878,Taylor,Davis,user878@example.com,2023-12-23,61,Female,Atlanta,United Kingdom
C100879,Drew,Lee,user879@example.com,2023-10-13,27,Female,Boston,Australia
C100880,Lee,Lopez,user880@example.com,2024-08-01,43,Female,Seattle,Australia
C100881,Riley,Johnson,user881@example.com,2025-05-27,35,Male,Los Angeles,Canada
C100882,Lee,Anderson,user882@example.com,2025-06-12,45,Female,Atlanta,United States
C100883,Jamie,Wilson,user883@example.com,2025-03-25,46,Female,Los Angeles,United States
C100884,Jordan,Brown,user884@example.com,2024-12-02,56,Female,Chicago,Canada
C100885,Casey,Smith,user885@example.com,2024-08-25,23,Female,Seattle,Australia
C100886,Robin,Lopez,user886@example.com,2022-11-25,43,Female,San Francisco,Canada
C100887,Alex,Davis,user887@example.com,2024-10-10,38,Male,Dallas,United Kingdom
C100888,Lee,Thomas,user888@example.com,2023-04-26,55,Female,Los Angeles,United States
C100889,Riley,Garcia,user889@example.com,2023-08-12,58,Female,Seattle,United Kingdom
C100890,Riley,Anderson,user890@example.com,2023-01-02,29,Female,Los Angeles,Canada
C100891,Jamie,Garcia,user891@example.com,2025-07-30,44,Other,Houston,Canada
C100892,Sam,Davis,user892@example.com,2024-08-23,37,Male,Miami,Australia
C100893,Taylor,Garcia,user893@example.com,2024-08-27,38,Other,San Francisco,Australia
C100894,Drew,Lopez,user894@example.com,2023-04-05,55,Male,Miami,Australia
C100895,Casey,Thomas,user895@example.com,2025-10-08,29,Male,Boston,United Kingdom
C100896,Morgan,Martinez,user896@example.com,2025-06-24,52,Male,Los Angeles,Australia
C100897,Alex,Garcia,user897@example.com,2025-02-26,24,Male,Boston,Canada
C100898,Chris,Wilson,user898@example.com,2024-09-19,54,Female,New York,Australia
C100899,Morgan,Thomas,user899@example.com,2023-03-28,63,Male,Los Angeles,United States
C100900,Cameron,Johnson,user900@example.com,2023-10-08,53,Male,Seattle,Australia
C100901,Taylor,Smith,user901@example.com,2024-02-19,52,Female,San Francisco,United Kingdom
C100902,Cameron,Lopez,user902@example.com,2025-10-22,40,Female,Boston,United States
C100903,Cameron,Taylor,user903@example.com,2024-05-14,36,Female,Los Angeles,United States
C100904,Alex,Lee,user904@example.com,2023-09-23,41,Female,New York,United States
C100905,Riley,Thomas,user905@example.com,2025-07-17,56,Female,Miami,United Kingdom
C100906,Avery,Taylor,user906@example.com,2023-06-03,34,Male,Seattle,Canada
C100907,Chris,Taylor,user907@example.com,2024-01-09,54,Male,Houston,Australia
C100908,Lee,Taylor,user908@example.com,2025-06-09,47,Female,Los Angeles,United States
C100909,Sam,Davis,user909@example.com,2024-10-23,26,Male,Houston,United States
C100910,Casey,Anderson,user910@example.com,2022-12-02,51,Female,Chicago,United States
C100911,Lee,Thomas,user911@example.com,2024-08-31,30,Male,San Francisco,Canada
C100912,Drew,Lopez,user912@example.com,2023-08-12,29,Male,Los Angeles,Canada
C100913,Sam,Martinez,user913@example.com,2024-01-03,28,Female,Atlanta,United Kingdom
C100914,Jordan,Taylor,user914@example.com,2023-08-13,33,Female,New York,Canada
C100915,Avery,Anderson,user915@example.com,2025-09-08,32,Female,Boston,Australia
C100916,Jamie,Wilson,user916@example.com,2022-11-18,44,Female,Atlanta,United Kingdom
C100917,Alex,Davis,user917@example.com,2024-12-08,21,Male,Chicago,United Kingdom
C100918,Lee,Anderson,user918@example.com,2024-06-12,54,Male,San Francisco,Australia
C100919,Sam,Garcia,user919@example.com,2025-08-06,26,Female,Miami,Australia
C100920,Avery,Lopez,user920@example.com,2023-05-13,40,Female,Seattle,Australia
C100921,Morgan,Johnson,user921@example.com,2024-03-16,37,Male,Houston,United Kingdom
C100922,Jamie,Davis,user922@example.com,2025-07-15,22,Female,Chicago,United Kingdom
C100923,Sam,Brown,user923@example.com,2023-02-22,61,Male,Boston,United Kingdom
C100924,Pat,Wilson,user924@example.com,2025-06-04,58,Male,Seattle,Australia
C100925,Cameron,Taylor,user925@example.com,2025-02-08,60,Male,Miami,Australia
C100926,Jordan,Smith,user926@example.com,2025-05-13,30,Female,Boston,United States
C100927,Taylor,Davis,user927@example.com,2022-12-25,58,Female,New York,Canada
C100928,Lee,Martinez,user928@example.com,2025-01-08,43,Male,Houston,United States
C100929,Cameron,Lopez,user929@example.com,2024-12-17,38,Female,Atlanta,Australia
C100930,Drew,Garcia,user930@example.com,2023-04-11,23,Male,Los Angeles,United Kingdom
C100931,Casey,Smith,user931@example.com,2023-01-26,45,Male,Chicago,Australia
C100932,Avery,Smith,user932@example.com,2022-12-25,57,Male,Los Angeles,Canada
C100933,Jordan,Wilson,user933@example.com,2025-08-28,61,Male,Seattle,United States
C100934,Jamie,Anderson,user934@example.com,2025-02-10,51,Male,Los Angeles,United States
C100935,Pat,Martinez,user935@example.com,2023-09-09,58,Female,Atlanta,United Kingdom
C100936,Alex,Anderson,user936@example.com,2024-11-28,64,Female,Dallas,United States
C100937,Morgan,Garcia,user937@example.com,2024-01-17,55,Female,Seattle,United States
C100938,Casey,Smith,user938@example.com,2023-09-24,59,Male,Houston,Australia
C100939,Lee,Martinez,user939@example.com,2025-10-13,56,Male,Boston,United States
C100940,Avery,Martinez,user940@example.com,2024-11-30,52,Male,Houston,United States
C100941,Casey,Lee,user941@example.com,2024-06-01,55,Male,Los Angeles,United States
C100942,Jordan,Lopez,user942@example.com,2025-10-10,22,Female,San Francisco,United Kingdom
C100943,Avery,Smith,user943@example.com,2025-08-03,28,Male,Seattle,United Kingdom
C100944,Jamie,Smith,user944@example.com,2023-02-04,27,Female,Boston,Australia
C100945,Alex,Martinez,user945@example.com,2025-01-22,52,Female,Miami,United States
C100946,Riley,Anderson,user946@example.com,2024-03-05,25,Male,New York,United Kingdom
C100947,Drew,Smith,user947@example.com,2024-01-26,60,Female,Houston,United Kingdom
C100948,Pat,Martinez,user948@example.com,2023-04-14,58,Female,Houston,Australia
C100949,Lee,Smith,user949@example.com,2023-05-01,23,Female,Seattle,Canada
C100950,Riley,Martinez,user950@example.com,2024-02-12,32,Female,San Francisco,United States
C100951,Morgan,Lee,user951@example.com,2025-04-28,21,Male,Los Angeles,United Kingdom
C100952,Alex,Lopez,user952@example.com,2024-11-04,24,Male,Los Angeles,Australia
C100953,Robin,Martinez,user953@example.com,2025-01-31,63,Male,Seattle,Australia
C100954,Robin,Thomas,user954@example.com,2025-06-01,46,Male,Houston,Australia
C100955,Alex,Smith,user955@example.com,2022-11-07,51,Female,Boston,United Kingdom
C100956,Pat,Garcia,user956@example.com,2023-09-26,40,Male,New York,United States
C100957,Chris,Lopez,user957@example.com,2024-12-14,27,Female,Seattle,Canada
C100958,Riley,Lee,user958@example.com,2023-03-31,57,Female,Boston,United States
C100959,Sam,Taylor,user959@example.com,2023-03-27,27,Male,Boston,Australia
C100960,Casey,Martinez,user960@example.com,2025-05-03,22,Male,Miami,Australia
C100961,Lee,Garcia,user961@example.com,2024-09-30,63,Female,Atlanta,Canada
C100962,Chris,Martinez,user962@example.com,2023-01-21,22,Female,Dallas,United States
C100963,Sam,Anderson,user963@example.com,2024-03-28,41,Female,New York,Australia
C100964,Drew,Smith,user964@example.com,2025-01-23,25,Male,Chicago,Australia
C100965,Jamie,Davis,user965@example.com,2024-10-09,21,Male,San Francisco,United States
C100966,Lee,Wilson,user966@example.com,2024-11-15,42,Male,Dallas,Australia
C100967,Lee,Johnson,user967@example.com,2025-08-19,63,Male,Miami,United States
C100968,Robin,Anderson,user968@example.com,2024-10-07,21,Female,New York,Australia
C100969,Pat,Garcia,user969@example.com,2024-02-14,57,Female,Los Angeles,United States
C100970,Jamie,Anderson,user970@example.com,2023-12-01,36,Female,Dallas,Canada
C100971,Casey,Brown,user971@example.com,2023-07-19,54,Female,Los Angeles,Australia
C100972,Taylor,Martinez,user972@example.com,2025-01-13,53,Female,San Francisco,Canada
C100973,Sam,Martinez,user973@example.com,2025-05-22,42,Male,Los Angeles,Australia
C100974,Robin,Thomas,user974@example.com,2025-04-23,49,Male,San Francisco,Australia
C100975,Lee,Johnson,user975@example.com,2025-10-12,27,Female,New York,United Kingdom
C100976,Chris,Johnson,user976@example.com,2025-05-28,41,Male,Houston,United States
C100977,Cameron,Brown,user977@example.com,2025-03-03,63,Female,San Francisco,Canada
C100978,Robin,Smith,user978@example.com,2024-06-15,55,Female,Boston,Canada
C100979,Sam,Wilson,user979@example.com,2024-10-14,24,Male,Chicago,Canada
C100980,Sam,Davis,user980@example.com,2024-07-24,32,Female,Chicago,United States
C100981,Cameron,Taylor,user981@example.com,2022-12-29,48,Female,Seattle,United Kingdom
C100982,Pat,Davis,user982@example.com,2023-03-08,50,Female,Chicago,Canada
C100983,Lee,Lee,user983@example.com,2024-11-05,35,Female,Seattle,United States
C100984,Jamie,Thomas,user984@example.com,2024-10-21,61,Female,Chicago,Australia
C100985,Riley,Taylor,user985@example.com,2024-04-09,49,Male,San Francisco,Canada
C100986,Drew,Lee,user986@example.com,2024-04-04,35,Male,Boston,Canada
C100987,Taylor,Smith,user987@example.com,2024-05-05,31,Female,Houston,United Kingdom
C100988,Pat,Lee,user988@example.com,2023-06-25,36,Female,Los Angeles,Canada
C100989,Morgan,Lee,user989@example.com,2024-03-08,35,Male,Miami,Canada
C100990,Drew,Brown,user990@example.com,2022-11-04,31,Male,Chicago,Australia
C100991,Lee,Brown,user991@example.com,2024-08-27,27,Female,Houston,United States
C100992,Pat,Lee,user992@example.com,2024-01-16,39,Female,Houston,United States
C100993,Casey,Anderson,user993@example.com,2022-11-29,22,Female,San Francisco,United Kingdom
C100994,Taylor,Taylor,user994@example.com,2024-07-02,35,Female,New York,Australia
C100995,Robin,Lopez,user995@example.com,2025-01-13,49,Male,New York,United States
C100996,Cameron,Lopez,user996@example.com,2023-01-14,64,Male,Chicago,Australia
C100997,Alex,Smith,user997@example.com,2025-02-15,42,Female,Miami,United States
C100998,Morgan,Davis,user998@example.com,2023-03-08,47,Male,Chicago,Australia
C100999,Jordan,Thomas,user999@example.com,2022-12-12,59,Male,Chicago,United Kingdom
C101000,Avery,Johnson,user1000@example.com,2022-12-11,24,Male,Seattle,Canada
